Date_UTC,SML,SMU,SMR,SMR00,SMR06,SMR12,SMR18,GSM_Bx,GSM_By,GSM_Bz,GSE_Vx,GSE_Vy,GSM_Vz
2022-09-04 05:46:00,-961,228,-52.0,-8.3,-10.0,-93.9,-95.6,-6.79,5.26,-6.65,-666.70,55.17,48.86
2022-09-04 05:47:00,-1065,236,-52.4,-8.5,-9.8,-94.5,-96.8,-8.00,4.31,-6.37,-666.70,55.20,48.82
2022-09-04 05:48:00,-1122,235,-52.6,-8.1,-10.0,-95.3,-97.0,-6.82,5.20,-6.40,-668.60,51.65,63.97
2022-09-04 05:49:00,-1133,227,-52.3,-8.3,-9.3,-94.8,-96.8,-6.21,5.17,-7.07,-668.60,51.69,63.94
2022-09-04 05:50:00,-1118,227,-52.4,-8.5,-11.4,-94.0,-95.9,-6.20,5.86,-6.38,-665.00,39.48,43.79
2022-09-04 05:51:00,-1076,222,-52.8,-8.9,-11.8,-94.2,-96.3,-6.05,7.78,-4.33,-665.00,39.51,43.76
2022-09-04 05:52:00,-1023,225,-52.8,-9.6,-10.4,-94.2,-97.0,-6.41,6.83,-5.42,-665.00,39.54,43.73
2022-09-04 05:53:00,-1035,230,-52.8,-10.3,-8.9,-93.8,-98.1,-6.24,6.91,-5.41,-664.40,50.34,47.20
2022-09-04 05:54:00,-1062,232,-53.6,-11.2,-8.4,-94.8,-99.8,-6.60,5.16,-6.31,-664.40,50.37,47.16
2022-09-04 05:55:00,-1055,250,-54.1,-12.4,-7.2,-95.8,-101.1,-6.86,4.02,-6.58,-664.40,50.40,47.13
2022-09-04 05:56:00,-1060,255,-54.2,-13.7,-7.6,-95.1,-100.5,-6.45,4.02,-6.49,-662.40,70.02,67.09
2022-09-04 05:57:00,-1052,252,-55.4,-17.3,-9.0,-94.8,-100.6,-6.33,3.57,-7.05,-666.70,62.84,68.10
2022-09-04 05:58:00,-983,254,-56.3,-18.8,-10.7,-91.9,-103.7,-5.77,3.82,-6.92,-675.00,48.96,70.16
2022-09-04 05:59:00,-970,254,-56.7,-19.4,-12.3,-92.0,-103.2,-5.45,3.76,-7.31,999999,999999,999999
2022-09-04 06:00:00,-914,259,-55.9,-18.9,-10.8,-91.7,-102.1,-4.82,3.62,-7.60,999999,999999,999999
2022-09-04 06:01:00,-1043,244,-55.0,-17.3,-9.7,-90.8,-102.2,-5.00,3.33,-8.05,-677.80,55.72,58.77
2022-09-04 06:02:00,-1089,224,-54.2,-14.9,-11.3,-89.6,-101.1,-5.33,3.77,-8.01,-678.00,66.64,54.60
2022-09-04 06:03:00,-1147,216,-53.5,-11.1,-12.6,-89.1,-101.3,-5.15,4.71,-7.72,-670.00,52.76,58.58
2022-09-04 06:04:00,-1223,216,-53.8,-11.5,-13.4,-88.9,-101.3,-6.00,5.61,-5.38,-673.10,58.21,54.77
2022-09-04 06:05:00,-1256,205,-54.5,-13.4,-13.8,-89.3,-101.5,-6.42,4.18,-6.08,-665.90,56.33,62.83
2022-09-04 06:06:00,-1306,188,-54.4,-15.0,-15.7,-87.4,-99.4,-7.39,3.25,-3.19,-665.70,56.41,63.11
2022-09-04 06:07:00,-1278,192,-56.6,-21.7,-16.7,-87.5,-100.6,-8.32,2.83,-1.32,999999,999999,999999
2022-09-04 06:08:00,-1283,190,-57.6,-23.3,-17.8,-88.5,-100.9,-8.85,2.39,0.52,999999,999999,999999
2022-09-04 06:09:00,-1313,187,-58.4,-23.6,-17.6,-90.1,-102.2,-8.35,3.11,3.01,-658.80,69.32,-13.79
2022-09-04 06:10:00,-1232,185,-59.4,-23.2,-19.1,-92.1,-103.4,-7.99,3.32,2.51,-656.90,72.91,-10.02
2022-09-04 06:11:00,-1155,195,-60.2,-22.5,-19.6,-93.6,-105.1,-6.49,5.19,4.91,-649.50,87.26,5.34
2022-09-04 06:12:00,-1107,194,-60.3,-22.1,-17.8,-94.5,-106.9,-7.11,5.63,3.34,-659.20,60.37,-10.10
2022-09-04 06:13:00,-1133,202,-60.3,-20.5,-16.9,-95.2,-108.7,-7.49,5.33,3.20,-659.70,48.61,-11.04
2022-09-04 06:14:00,-1138,210,-60.0,-20.5,-15.2,-94.7,-109.6,-6.72,6.94,0.24,-659.90,29.75,14.09
2022-09-04 06:15:00,-1116,241,-61.6,-22.7,-17.6,-94.6,-111.7,-6.53,7.39,-0.64,-660.00,27.40,19.76
2022-09-04 06:16:00,-1071,246,-62.5,-27.7,-16.7,-94.7,-110.8,-5.69,4.10,3.00,999999,999999,999999
2022-09-04 06:17:00,-1149,216,-62.1,-30.0,-15.6,-92.8,-109.9,-5.99,3.21,6.28,999999,999999,999999
2022-09-04 06:18:00,-1114,253,-61.4,-31.1,-14.3,-91.3,-108.7,-5.87,3.38,6.70,999999,999999,999999
2022-09-04 06:19:00,-1089,277,-61.6,-32.1,-13.5,-91.1,-109.6,999999,999999,999999,999999,999999,999999
2022-09-04 06:20:00,-1094,314,-62.3,-33.3,-13.2,-92.6,-110.2,-5.95,3.52,6.25,999999,999999,999999
2022-09-04 06:21:00,-1087,310,-62.7,-34.3,-13.6,-92.6,-110.1,-6.07,3.43,6.05,999999,999999,999999
2022-09-04 06:22:00,-1059,282,-62.0,-35.3,-11.9,-91.0,-109.7,-6.09,3.51,6.12,-672.20,68.97,-18.28
2022-09-04 06:23:00,-970,238,-61.8,-36.7,-12.0,-89.8,-108.8,-5.67,4.54,6.04,-672.20,68.95,-18.32
2022-09-04 06:24:00,-922,213,-62.5,-38.3,-10.4,-90.9,-110.2,-6.45,4.11,5.25,-672.20,72.05,-31.35
2022-09-04 06:25:00,-880,209,-61.3,-39.8,-8.2,-88.3,-109.1,-5.94,5.64,2.76,-670.10,66.00,-31.90
2022-09-04 06:26:00,-928,210,-60.6,-40.5,-6.6,-87.5,-108.0,-4.59,1.94,6.90,-668.30,60.88,-32.33
2022-09-04 06:27:00,-924,226,-60.2,-41.0,-6.6,-86.0,-107.1,-5.26,3.37,5.99,-672.90,71.42,-20.18
2022-09-04 06:28:00,-934,238,-59.9,-42.4,-5.9,-84.9,-106.3,-5.91,4.64,4.40,-672.00,63.23,-13.08
2022-09-04 06:29:00,-1035,254,-60.6,-47.6,-6.3,-84.0,-104.7,-5.79,4.36,4.50,-671.60,59.04,-9.61
2022-09-04 06:30:00,-1102,249,-60.5,-48.4,-5.8,-82.6,-105.2,-5.90,5.40,3.22,-666.90,27.98,3.58
2022-09-04 06:31:00,-1073,282,-60.2,-50.3,-2.9,-81.6,-106.0,-6.02,5.86,2.62,-666.90,27.98,3.56
2022-09-04 06:32:00,-1051,282,-60.1,-51.1,-3.2,-81.1,-105.1,-6.00,6.35,1.30,999999,999999,999999
2022-09-04 06:33:00,-1037,303,-60.2,-52.3,-3.2,-80.9,-104.5,-6.43,5.70,-0.01,-665.50,49.28,16.73
2022-09-04 06:34:00,-938,329,-60.9,-54.7,-3.3,-80.5,-104.9,-6.78,5.51,-0.96,-665.90,48.65,22.60
2022-09-04 06:35:00,-824,346,-61.0,-56.8,-2.9,-79.6,-104.6,-6.35,5.53,-1.41,-666.90,47.03,38.80
2022-09-04 06:36:00,-813,368,-61.1,-58.3,-1.5,-79.6,-105.1,-6.18,5.16,-2.37,-666.90,47.05,38.77
2022-09-04 06:37:00,-786,344,-61.2,-59.8,-1.2,-79.3,-104.4,-5.83,6.82,-0.58,999999,999999,999999
2022-09-04 06:38:00,-790,323,-61.4,-61.3,-2.5,-78.8,-103.0,-5.80,6.82,0.08,-668.90,38.28,11.71
2022-09-04 06:39:00,-734,252,-61.7,-62.5,-3.0,-78.7,-102.4,-5.73,7.21,-0.41,-668.90,38.29,11.68
2022-09-04 06:40:00,-725,246,-61.5,-63.4,-3.4,-77.9,-101.2,-5.79,7.05,-0.44,-668.90,38.30,11.66
2022-09-04 06:41:00,-719,224,-61.1,-63.9,-2.5,-77.3,-100.7,-6.24,6.75,-0.84,999999,999999,999999
2022-09-04 06:42:00,-704,228,-61.0,-64.3,-1.5,-77.6,-100.8,-6.30,6.69,-0.37,999999,999999,999999
2022-09-04 06:43:00,-702,196,-60.3,-64.0,-1.5,-76.5,-99.2,-6.43,6.44,0.20,999999,999999,999999
2022-09-04 06:44:00,-717,158,-60.0,-63.6,-2.4,-76.0,-98.1,-6.06,6.67,-0.05,-669.30,37.41,15.95
2022-09-04 06:45:00,-680,170,-59.8,-64.1,-3.0,-75.3,-96.9,-6.43,6.29,-0.03,-669.30,37.42,15.93
2022-09-04 06:46:00,-650,177,-59.3,-64.6,-2.6,-74.1,-96.1,-5.78,6.83,-0.09,-669.30,37.43,15.90
2022-09-04 06:47:00,-629,192,-58.7,-64.7,-2.7,-72.8,-94.4,-7.31,5.10,0.35,-667.00,57.09,3.78
2022-09-04 06:48:00,-588,197,-58.3,-65.0,-2.9,-72.1,-93.3,-6.34,4.85,-0.86,-666.90,55.93,4.33
2022-09-04 06:49:00,-612,201,-58.5,-65.7,-3.6,-71.9,-92.8,-7.86,4.21,0.55,999999,999999,999999
2022-09-04 06:50:00,-630,202,-58.0,-65.2,-3.6,-71.6,-91.7,-7.79,4.03,1.35,999999,999999,999999
2022-09-04 06:51:00,-596,189,-57.7,-64.9,-5.5,-70.2,-90.0,-7.39,4.55,1.55,-639.80,93.77,-12.50
2022-09-04 06:52:00,-587,211,-57.3,-65.4,-6.4,-69.1,-88.5,-7.48,4.37,-2.44,-660.80,74.72,18.07
2022-09-04 06:53:00,-567,226,-57.8,-67.8,-8.5,-68.0,-87.0,-7.24,3.93,-2.93,-666.90,70.67,24.37
2022-09-04 06:54:00,-522,212,-57.4,-67.8,-9.3,-67.1,-85.5,-7.75,3.56,-1.52,-676.00,78.81,40.61
2022-09-04 06:55:00,-515,194,-57.1,-67.7,-9.3,-66.7,-84.5,-6.10,2.92,-2.94,-670.10,75.46,17.12
2022-09-04 06:56:00,-531,177,-57.2,-67.7,-10.3,-66.6,-84.1,-6.18,3.20,-3.85,-677.50,81.40,12.22
2022-09-04 06:57:00,-508,161,-56.1,-67.4,-10.6,-64.3,-82.2,-6.24,3.17,-3.51,-670.00,79.00,20.39
2022-09-04 06:58:00,-404,156,-56.0,-67.4,-12.5,-63.1,-81.0,-7.84,3.59,-1.14,-670.10,83.29,29.05
2022-09-04 06:59:00,-355,171,-56.1,-67.5,-13.8,-62.7,-80.2,-7.43,3.13,-2.29,-668.80,64.16,12.21
2022-09-04 07:00:00,-392,156,-55.7,-67.8,-15.6,-61.1,-78.4,-6.88,2.95,-2.59,-667.80,66.12,24.00
2022-09-04 07:01:00,-420,161,-55.4,-67.2,-17.5,-60.2,-76.6,-5.93,2.98,-3.58,-670.40,85.59,48.68
2022-09-04 07:02:00,-442,157,-54.8,-67.0,-17.6,-59.3,-75.2,-4.92,3.15,-4.83,-674.20,93.79,53.97
2022-09-04 07:03:00,-450,127,-53.7,-66.5,-16.8,-58.1,-73.5,-4.60,3.40,-4.47,-672.90,70.93,31.32
2022-09-04 07:04:00,-403,168,-52.7,-66.0,-16.9,-56.5,-71.2,-4.10,2.22,-4.88,-671.40,59.80,19.61
2022-09-04 07:05:00,-411,198,-51.2,-62.8,-18.3,-54.5,-69.2,-5.30,5.09,-1.09,-672.20,72.16,16.64
2022-09-04 07:06:00,-444,208,-49.8,-60.8,-21.0,-51.1,-66.4,-4.68,6.35,0.48,-675.20,53.63,13.07
2022-09-04 07:07:00,-453,199,-48.8,-61.5,-20.7,-49.0,-64.1,-5.28,6.26,-1.79,-678.50,48.05,13.36
2022-09-04 07:08:00,-520,190,-48.7,-62.0,-22.0,-47.8,-62.8,-6.26,6.20,-0.44,-676.50,45.99,22.10
2022-09-04 07:09:00,-520,195,-49.3,-62.0,-24.7,-48.4,-62.1,-6.34,5.62,-1.40,-660.30,53.28,2.56
2022-09-04 07:10:00,-498,168,-49.4,-63.1,-25.1,-48.1,-61.2,-4.69,5.86,-4.84,-676.00,58.82,32.03
2022-09-04 07:11:00,-506,133,-49.6,-63.4,-26.3,-48.0,-60.6,-5.01,1.55,-7.64,-684.30,67.55,48.78
2022-09-04 07:12:00,-526,130,-49.0,-63.5,-27.5,-45.5,-59.6,999999,999999,999999,999999,999999,999999
2022-09-04 07:13:00,-575,137,-48.9,-63.1,-28.8,-44.5,-59.0,-5.31,2.93,-6.84,-672.10,67.21,30.14
2022-09-04 07:14:00,-590,135,-48.3,-63.9,-29.0,-42.4,-58.0,-5.70,4.32,-5.75,-672.10,67.22,30.10
2022-09-04 07:15:00,-564,130,-48.0,-64.7,-29.1,-40.9,-57.4,-5.72,2.99,-6.88,999999,999999,999999
2022-09-04 07:16:00,-604,128,-47.9,-64.8,-28.7,-40.5,-57.7,-5.19,1.69,-7.42,999999,999999,999999
2022-09-04 07:17:00,-602,124,-49.5,-64.8,-29.2,-43.8,-60.1,-4.11,1.81,-8.00,999999,999999,999999
2022-09-04 07:18:00,-618,121,-50.6,-64.8,-29.9,-44.5,-63.1,-4.60,1.36,-8.02,-674.90,91.99,34.05
2022-09-04 07:19:00,-549,116,-52.4,-64.8,-33.5,-47.4,-63.8,-5.61,2.11,-6.83,-675.10,91.79,34.00
2022-09-04 07:20:00,-614,111,-53.7,-64.4,-37.0,-48.9,-64.5,-5.89,3.41,-5.47,-678.90,73.41,31.51
2022-09-04 07:21:00,-690,108,-55.1,-63.2,-39.8,-50.2,-67.1,-6.01,3.36,-4.69,-678.40,62.78,19.58
2022-09-04 07:22:00,-768,111,-56.0,-61.3,-40.9,-51.6,-70.1,-6.61,3.66,-3.88,-670.10,42.04,9.53
2022-09-04 07:23:00,-882,112,-57.6,-60.2,-42.1,-54.5,-73.4,-4.67,4.14,-6.21,999999,999999,999999
2022-09-04 07:24:00,-846,105,-58.6,-59.3,-43.7,-56.0,-75.5,-3.72,4.13,-6.77,999999,999999,999999
2022-09-04 07:25:00,-963,148,-59.5,-57.5,-44.7,-58.0,-77.8,-4.67,3.98,-6.41,999999,999999,999999
2022-09-04 07:26:00,-1203,215,-59.7,-55.5,-46.0,-56.9,-80.5,-1.88,4.43,-8.67,-691.80,65.32,42.24
2022-09-04 07:27:00,-1177,212,-59.8,-54.6,-44.5,-57.4,-82.6,-2.58,4.19,-8.12,-691.80,65.35,42.20
2022-09-04 07:28:00,-1006,150,-59.9,-52.0,-43.8,-58.7,-85.2,-6.19,3.97,-5.50,-698.90,54.52,23.47
2022-09-04 07:29:00,-967,154,-59.1,-49.2,-42.4,-59.0,-85.7,-7.58,4.67,0.47,-698.90,54.54,23.44
2022-09-04 07:30:00,-935,117,-58.7,-46.1,-42.6,-60.5,-85.6,-7.96,4.93,-0.61,-698.90,54.55,23.41
2022-09-04 07:31:00,-925,102,-57.2,-42.8,-42.1,-59.4,-84.5,-8.27,5.18,-1.92,999999,999999,999999
2022-09-04 07:32:00,-858,114,-56.1,-41.7,-41.2,-58.3,-83.1,-8.43,4.74,-2.20,999999,999999,999999
2022-09-04 07:33:00,-753,118,-55.5,-41.0,-40.9,-57.3,-82.6,-8.27,4.83,-2.74,999999,999999,999999
2022-09-04 07:34:00,-922,148,-55.7,-39.3,-42.1,-58.9,-82.4,-8.10,4.66,-3.31,999999,999999,999999
2022-09-04 07:35:00,-901,189,-55.5,-35.6,-43.9,-59.9,-82.7,-8.00,4.55,-3.52,-666.20,61.28,-5.95
2022-09-04 07:36:00,-976,213,-54.8,-33.8,-44.4,-59.0,-82.2,-6.92,3.55,-5.08,-666.20,61.28,-5.98
2022-09-04 07:37:00,-1061,252,-53.7,-30.9,-44.7,-57.9,-81.2,-6.13,2.80,-6.12,-666.20,61.28,-6.02
2022-09-04 07:38:00,-1212,276,-53.4,-29.7,-45.5,-57.5,-81.2,-6.46,2.89,-6.20,999999,999999,999999
2022-09-04 07:39:00,-1182,274,-53.5,-27.3,-45.4,-58.9,-82.6,-6.36,2.90,-6.59,999999,999999,999999
2022-09-04 07:40:00,-1319,233,-54.6,-25.8,-45.6,-62.1,-84.9,-6.13,2.62,-7.16,999999,999999,999999
2022-09-04 07:41:00,-1311,191,-55.8,-26.2,-47.5,-64.1,-85.5,-5.94,3.10,-6.98,-681.20,80.52,18.65
2022-09-04 07:42:00,-1251,162,-55.9,-25.5,-49.1,-63.9,-85.1,-5.29,3.07,-7.37,-681.20,80.53,18.61
2022-09-04 07:43:00,-1150,118,-56.3,-24.9,-49.0,-65.0,-86.3,-5.49,2.89,-6.82,999999,999999,999999
2022-09-04 07:44:00,-1242,98,-56.5,-24.8,-49.1,-66.1,-86.2,-4.95,3.84,-6.90,-688.80,73.73,37.90
2022-09-04 07:45:00,-1228,96,-56.0,-26.1,-48.3,-64.6,-85.1,-5.38,2.56,-6.91,-688.80,73.75,37.86
2022-09-04 07:46:00,-1131,121,-56.2,-26.8,-48.3,-64.7,-84.9,-5.95,3.24,-6.36,999999,999999,999999
2022-09-04 07:47:00,-1133,126,-56.4,-29.1,-47.9,-64.3,-84.2,-6.10,3.57,-6.78,999999,999999,999999
2022-09-04 07:48:00,-972,114,-56.2,-30.5,-47.4,-63.9,-83.1,-6.36,3.66,-6.55,-681.70,66.13,25.08
2022-09-04 07:49:00,-905,114,-56.3,-33.2,-47.6,-63.4,-81.0,-5.60,4.67,-5.69,-681.70,66.15,25.05
2022-09-04 07:50:00,-888,130,-55.7,-34.8,-47.4,-61.9,-78.9,-4.93,6.29,-3.89,-681.70,66.16,25.01
2022-09-04 07:51:00,-888,155,-55.0,-35.4,-46.6,-60.0,-77.9,-5.28,2.91,-6.27,999999,999999,999999
2022-09-04 07:52:00,-854,156,-54.6,-34.3,-46.6,-61.0,-76.6,-3.91,4.80,-5.80,-714.60,32.18,28.36
2022-09-04 07:53:00,-892,188,-54.6,-33.6,-47.3,-62.8,-74.8,-3.72,5.19,-5.65,-709.60,40.00,33.96
2022-09-04 07:54:00,-1034,212,-52.5,-30.0,-48.5,-60.6,-70.8,-3.69,5.71,-5.21,-710.80,32.90,28.97
2022-09-04 07:55:00,-1264,178,-52.4,-29.5,-48.3,-60.6,-71.2,-6.07,5.00,-2.39,-701.80,37.94,20.90
2022-09-04 07:56:00,-1282,184,-53.6,-30.0,-48.4,-62.6,-73.4,-5.29,5.83,-2.46,-700.80,35.24,18.49
2022-09-04 07:57:00,-1283,200,-53.8,-30.8,-48.2,-63.4,-72.5,-4.94,5.68,-3.32,-691.60,11.03,-3.63
2022-09-04 07:58:00,-1276,196,-53.3,-30.5,-47.6,-63.3,-71.8,-4.32,5.19,-5.05,-705.30,16.35,20.88
2022-09-04 07:59:00,-1226,199,-52.8,-30.3,-47.2,-62.6,-71.2,-4.41,4.92,-5.45,-708.40,18.49,27.36
2022-09-04 08:00:00,-1112,190,-51.2,-29.8,-45.8,-60.1,-69.3,-4.16,4.70,-5.69,-707.20,26.81,34.62
2022-09-04 08:01:00,-980,216,-50.9,-29.2,-45.8,-60.8,-67.7,-4.50,4.33,-5.83,-707.20,26.82,34.61
2022-09-04 08:02:00,-969,235,-50.7,-28.6,-45.8,-61.0,-67.3,-4.95,5.43,-3.52,-707.90,29.12,23.11
2022-09-04 08:03:00,-979,215,-50.5,-27.9,-44.4,-61.7,-68.0,-3.80,4.43,-5.72,-707.90,29.13,23.10
2022-09-04 08:04:00,-1028,222,-50.9,-27.3,-45.1,-63.4,-67.8,-3.46,4.46,-5.97,-710.90,36.18,44.60
2022-09-04 08:05:00,-1026,230,-51.3,-25.6,-45.5,-66.0,-68.2,-3.87,3.56,-6.46,-710.90,36.20,44.58
2022-09-04 08:06:00,-966,233,-50.7,-24.4,-45.2,-65.6,-67.7,-3.21,6.07,-4.13,-716.30,32.23,14.45
2022-09-04 08:07:00,-1072,227,-49.3,-23.7,-44.5,-62.6,-66.4,-3.64,5.99,-4.17,-717.80,31.06,6.03
2022-09-04 08:08:00,-1231,235,-48.7,-23.0,-44.6,-62.1,-65.1,-4.73,4.56,-4.71,-707.70,19.86,6.71
2022-09-04 08:09:00,-1267,250,-47.8,-23.0,-44.5,-60.8,-62.8,-3.07,4.16,-5.67,-707.70,19.86,6.70
2022-09-04 08:10:00,-1329,246,-47.4,-22.4,-44.5,-60.4,-62.1,-3.37,3.82,-6.26,-713.10,29.63,32.30
2022-09-04 08:11:00,-1209,256,-47.2,-21.9,-44.2,-60.6,-62.1,-1.03,2.27,-7.25,-713.80,30.89,35.49
2022-09-04 08:12:00,-1177,277,-46.7,-21.6,-43.7,-59.9,-61.7,-2.08,2.82,-6.94,-731.30,33.76,48.22
2022-09-04 08:13:00,-1238,259,-46.1,-21.4,-42.4,-59.8,-61.0,-4.86,0.90,-6.51,-731.40,33.83,48.30
2022-09-04 08:14:00,-1066,257,-45.9,-21.2,-42.1,-59.7,-60.6,-4.85,-0.30,-6.77,999999,999999,999999
2022-09-04 08:15:00,-1028,236,-45.1,-21.1,-42.4,-56.9,-59.8,-5.60,-0.63,-5.73,-704.40,61.94,48.87
2022-09-04 08:16:00,-990,231,-44.9,-20.9,-42.6,-57.0,-59.2,-6.95,0.41,-4.21,-704.40,61.97,48.85
2022-09-04 08:17:00,-923,229,-44.9,-21.0,-42.1,-56.8,-59.9,-6.06,-0.26,-5.51,999999,999999,999999
2022-09-04 08:18:00,-812,211,-46.2,-23.6,-42.7,-58.2,-60.5,-5.98,-0.26,-5.81,-693.50,65.18,25.69
2022-09-04 08:19:00,-868,197,-46.3,-24.7,-42.6,-58.0,-60.1,-6.19,0.01,-5.47,-693.50,65.19,25.66
2022-09-04 08:20:00,-916,178,-46.6,-25.1,-42.4,-58.3,-60.7,-6.36,0.40,-5.16,-679.50,76.10,36.45
2022-09-04 08:21:00,-868,167,-47.4,-26.3,-42.6,-59.7,-61.1,-4.07,2.28,-6.40,-682.00,73.90,35.15
2022-09-04 08:22:00,-797,162,-48.2,-27.1,-43.0,-61.4,-61.3,-4.06,2.80,-6.35,-715.00,45.14,18.87
2022-09-04 08:23:00,-804,143,-48.8,-27.7,-42.8,-62.7,-62.3,-4.10,2.43,-6.59,-709.30,46.49,31.45
2022-09-04 08:24:00,-832,119,-49.0,-28.6,-41.9,-62.4,-63.2,-4.70,0.34,-6.19,-705.50,47.37,39.58
2022-09-04 08:25:00,-876,114,-49.0,-28.9,-40.8,-62.4,-64.1,-4.66,-0.37,-6.63,-701.90,70.35,44.59
2022-09-04 08:26:00,-925,113,-49.4,-28.5,-40.6,-63.5,-65.0,-4.50,1.21,-6.73,-703.00,71.05,42.55
2022-09-04 08:27:00,-878,118,-49.6,-28.3,-40.5,-63.5,-66.2,-4.13,3.69,-5.93,-704.60,71.21,39.56
2022-09-04 08:28:00,-835,119,-50.1,-27.5,-40.3,-64.7,-67.9,-4.10,2.90,-6.76,-708.80,31.01,37.42
2022-09-04 08:29:00,-878,126,-50.4,-27.7,-40.2,-64.9,-68.8,-3.52,4.56,-5.67,-711.40,33.19,36.16
2022-09-04 08:30:00,-908,127,-51.0,-27.9,-40.2,-65.4,-70.5,-3.49,4.66,-5.97,-715.90,37.10,33.89
2022-09-04 08:31:00,-866,119,-51.3,-28.8,-39.6,-65.7,-71.0,-4.09,4.08,-5.91,-717.90,41.39,34.88
2022-09-04 08:32:00,-838,118,-51.8,-29.3,-39.3,-66.6,-71.8,-4.18,2.76,-6.16,-716.40,39.42,35.43
2022-09-04 08:33:00,-835,120,-52.1,-29.3,-39.3,-67.5,-72.3,-3.93,2.92,-6.16,-714.40,36.61,36.12
2022-09-04 08:34:00,-911,120,-52.0,-29.1,-37.7,-68.1,-73.2,-4.23,3.26,-5.96,-714.40,36.63,36.11
2022-09-04 08:35:00,-1036,130,-52.8,-28.9,-38.1,-69.2,-74.9,-4.63,3.05,-5.76,-702.80,38.81,37.84
2022-09-04 08:36:00,-1057,114,-53.0,-29.3,-37.4,-69.4,-76.0,-5.33,2.44,-5.40,-702.80,38.82,37.82
2022-09-04 08:37:00,-1029,116,-53.6,-29.2,-37.4,-70.2,-77.4,-5.05,2.12,-5.68,-696.10,58.86,38.44
2022-09-04 08:38:00,-1027,121,-54.6,-29.1,-37.6,-72.5,-79.3,-5.47,0.67,-5.42,-696.10,58.88,38.42
2022-09-04 08:39:00,-978,124,-55.5,-29.3,-37.8,-73.0,-81.8,-4.17,2.19,-6.24,-705.10,69.90,41.01
2022-09-04 08:40:00,-899,125,-56.3,-29.5,-38.1,-74.0,-83.7,-3.60,3.68,-6.33,-707.60,72.88,41.69
2022-09-04 08:41:00,-909,128,-56.8,-29.5,-37.8,-74.4,-85.4,-3.62,3.46,-6.45,-712.40,46.82,37.64
2022-09-04 08:42:00,-919,133,-57.5,-28.9,-37.6,-75.9,-87.4,-3.50,3.16,-6.65,-712.40,46.84,37.63
2022-09-04 08:43:00,-997,146,-59.8,-34.4,-37.5,-77.2,-90.0,-3.51,3.86,-6.03,-713.70,33.90,32.08
2022-09-04 08:44:00,-992,156,-60.7,-33.5,-37.8,-78.6,-92.9,-4.33,3.07,-5.95,-713.80,32.67,31.53
2022-09-04 08:45:00,-962,146,-61.4,-33.4,-38.3,-79.2,-94.5,-2.43,5.02,-5.72,-711.40,46.90,33.85
2022-09-04 08:46:00,-920,144,-61.2,-32.9,-37.3,-79.2,-95.5,-2.63,5.23,-5.45,-726.10,36.22,38.13
2022-09-04 08:47:00,-901,152,-61.5,-32.0,-37.2,-79.6,-96.9,-3.62,3.21,-6.67,-722.70,42.16,45.07
2022-09-04 08:48:00,-1003,150,-61.4,-30.5,-36.7,-81.0,-97.3,-3.59,3.50,-6.58,-712.10,53.23,46.69
2022-09-04 08:49:00,-1062,158,-61.6,-29.1,-36.6,-82.1,-98.6,-3.24,4.46,-5.78,-706.50,46.70,47.38
2022-09-04 08:50:00,-1131,166,-61.8,-28.0,-36.8,-82.5,-99.7,-2.62,4.90,-5.23,-712.70,37.25,38.55
2022-09-04 08:51:00,-1067,182,-61.8,-27.3,-36.7,-82.7,-100.4,-3.33,4.69,-5.07,-716.10,35.94,23.65
2022-09-04 08:52:00,-999,196,-61.2,-26.9,-33.0,-83.7,-101.2,-4.33,4.15,-5.42,-712.70,43.26,34.30
2022-09-04 08:53:00,-1015,181,-61.4,-27.3,-32.7,-83.5,-102.2,-4.48,3.03,-6.23,-710.80,56.45,40.69
2022-09-04 08:54:00,-976,178,-61.5,-27.6,-32.4,-82.9,-103.2,-3.46,5.98,-3.63,-716.10,41.15,29.85
2022-09-04 08:55:00,-900,185,-61.7,-26.9,-31.6,-83.6,-104.5,-2.57,3.72,-6.52,-719.20,27.86,24.21
2022-09-04 08:56:00,-896,187,-61.6,-25.8,-30.2,-84.7,-105.9,-3.09,3.29,-6.91,-715.10,46.56,48.00
2022-09-04 08:57:00,-844,163,-61.1,-25.4,-29.5,-82.5,-107.1,-3.03,2.23,-7.22,-715.10,46.57,47.98
2022-09-04 08:58:00,-775,172,-61.5,-25.9,-29.3,-83.4,-107.5,-2.95,3.74,-6.58,-721.10,46.33,46.15
2022-09-04 08:59:00,-799,163,-62.0,-26.0,-29.2,-85.0,-107.9,-2.84,3.61,-6.66,-721.30,46.18,46.46
2022-09-04 09:00:00,-973,160,-61.9,-26.4,-28.4,-84.0,-108.6,-3.38,3.55,-6.53,-727.00,42.41,58.10
2022-09-04 09:01:00,-937,163,-62.1,-26.8,-27.2,-84.0,-110.4,-4.11,3.51,-6.06,-724.40,43.06,58.76
2022-09-04 09:02:00,-792,168,-61.2,-27.1,-22.8,-83.8,-111.2,-3.94,3.93,-6.06,-711.80,45.90,61.14
2022-09-04 09:03:00,-777,177,-61.9,-30.5,-20.9,-84.5,-111.7,-3.83,4.01,-5.89,-712.90,39.32,50.39
2022-09-04 09:04:00,-727,176,-62.2,-30.6,-20.0,-85.3,-113.0,-3.97,4.25,-5.70,-713.10,37.24,47.44
2022-09-04 09:05:00,-712,164,-62.5,-32.4,-20.1,-83.3,-114.1,-3.83,4.35,-5.68,-710.70,29.96,48.27
